id_openalex,titulo,ano,autores,revista,doi,citado_por,abstract,palavras_chave_openalex
https://openalex.org/W2113999494,A study of solute transport mechanisms using rare earth element tracers and artificial rainstorms on snow,2001,"Xiahong Feng, James W. Kirchner, Carl E. Renshaw, Randall Osterhuber, B. Klaue, Susan Taylor",Water Resources Research,https://doi.org/10.1029/2000wr900376,39,"Rare earth element (REE) tracers and three artificial rain‐on‐snow storms at the Central Sierra Snow Laboratory, California indicate that (1) tracers applied to the snow surface immediately prior to the storm quickly appear at the bottom of the pack, with the tracer traversing the pack faster when the snowpack is wetter; (2) unlike most previous studies in which low solute concentrations were observed at high flow in diurnal cycles, the concentrations of the REE tracers in the outflow are positively related with input water flux; and (3) at a constant input flux the concentrations of all the REE tracers decreased exponentially with time, and the rate of this decrease was greater at high flow than at low flow. These observations can be qualitatively simulated by partitioning liquid water in the snowpack into mobile and immobile phases. Transport of the mobile water phase is governed by the advection‐dispersion equations, while the immobile water only moves by exchanging with the mobile water. The rate of exchange between mobile and immobile waters follows first‐order kinetics. Unlike previous mobile‐immobile models for snow, the exchange rate coefficient is assumed to increase exponentially with the effective water saturation. The model successfully simulates the positive concentration dependency on input water flux. However, it remains unclear how the exchange rate coefficient varies with the nature of the medium and with hydrological conditions. These observations suggest that tracer concentrations in the outflow are largely dominated by solute transport via fast flow channels. This surprising result implies that a spatially averaged flow rate may not be adequate for modeling solute transport properties in unsaturated media.",Snowpack; Snow; Outflow; Advection; TRACER; Flux (metallurgy); Saturation (graph theory); Subsurface flow; Environmental science; Hydrology (agriculture); Geology; Atmospheric sciences; Soil science; Chemistry; Groundwater; Geomorphology; Thermodynamics
https://openalex.org/W4366251201,Plasma-Membrane-Localized Transporter NREET1 is Responsible for Rare Earth Element Uptake in Hyperaccumulator <i>Dicranopteris linearis</i>,2023,"Hongxiang Zheng, Wen‐Shen Liu, Dan Sun, Shi‐Chen Zhu, Yang Li, Yulu Yang, Ruo-Rong Liu, Huayuan Feng, Xuan Cai, Yue Cao, Guohua Xu, Jean‐Louis Morel, Antony van der Ent, Q. Lena, Yao‐Guang Liu, Elizabeth L. Rylott, Rongliang Qiu, Yetao Tang",Environmental Science & Technology,https://doi.org/10.1021/acs.est.2c09320,35,"Rare earth elements (REEs) are critical for numerous modern technologies, and demand is increasing globally; however, production steps are resource-intensive and environmentally damaging. Some plant species are able to hyperaccumulate REEs, and understanding the biology behind this phenomenon could play a pivotal role in developing more environmentally friendly REE recovery technologies. Here, we identified a REE transporter NRAMP REE Transporter 1 (NREET1) from the REE hyperaccumulator fern Dicranopteris linearis . Although NREET1 belongs to the natural resistance-associated macrophage protein (NRAMP) family, it shares a low similarity with other NRAMP members. When expressed in yeast, NREET1 exhibited REE transport capacity, but it could not transport divalent metals, such as zinc, nickel, manganese, or iron. NREET1 is mainly expressed in D. linearis roots and predominantly localized in the plasma membrane. Expression studies in Arabidopsis thaliana revealed that NREET1 functions as a transporter mediating REE uptake and transfer from root cell walls into the cytoplasm. Moreover, NREET1 has a higher affinity for transporting light REEs compared to heavy REEs, which is consistent to the preferential enrichment of light REEs in field-grown D. linearis . We therefore conclude that NREET1 may play an important role in the uptake and consequently hyperaccumulation of REEs in D. linearis . These findings lay the foundation for the use of synthetic biology techniques to design and produce sustainable, plant-based REE recovery systems.",Hyperaccumulator; Arabidopsis thaliana; Arabidopsis; Transporter; Botany; Chemistry; Yeast; Biology; Biochemistry; Biophysics; Phytoremediation; Environmental chemistry; Heavy metals; Gene
https://openalex.org/W2797574833,Neural Network Modeling for the Extraction of Rare Earth Elements from Eudialyte Concentrate by Dry Digestion and Leaching,2018,"Yiqian Ma, Sreċko Stopić, Lars Gronen, Milovan Milivojević, Srdjan Obradović, Bernd Friedrich",Metals,https://doi.org/10.3390/met8040267,39,"Eudialyte is a promising mineral for rare earth elements (REE) extraction due to its good solubility in acid, low radioactive, and relatively high content of REE. In this paper, a two stage hydrometallurgical treatment of eudialyte concentrate was studied: dry digestion with hydrochloric acid and leaching with water. The hydrochloric acid for dry digestion to eudialyte concentrate ratio, mass of water for leaching to mass of eudialyte concentrate ratio, leaching temperature and leaching time as the predictor variables, and the total rare earth elements (TREE) extraction efficiency as the response were considered. After experimental work in laboratory conditions, according to design of experiment theory (DoE), the modeling process was performed using Multiple Linear Regression (MLR), Stepwise Regression (SWR), and Artificial Neural Network (ANN). The ANN model of REE extraction was adopted. Additional tests showed that values predicted by the neural network model were in very good agreement with the experimental results. Finally, the experiments were performed on a scaled up system under optimal conditions that were predicted by the adopted ANN model. Results at the scale-up plant confirmed the results that were obtained in the laboratory.",Leaching (pedology); Hydrochloric acid; Chemistry; Rare earth; Solubility; Extraction (chemistry); Linear regression; Water extraction; Environmental science; Chromatography; Soil science; Mathematics; Mineralogy; Inorganic chemistry; Soil water; Statistics
https://openalex.org/W2887698038,Geology and Mineralogy of Rare Earth Elements Deposits and Occurrences in Finland,2018,"Thair Al-Ani, Ferenc Molnár, Panu Lintinen, Seppo Leinonen",Minerals,https://doi.org/10.3390/min8080356,23,"Rare earth elements (REE) have critical importance in the manufacturing of many electronic products in the high-tech and green-tech industries. Currently, mining and processing of REE is strongly concentrated in China. A substantial growth in global exploration for REE deposits has taken place in the recent years and has resulted in considerable advances in defining new resources. This study provides an overview of the mineralogical and petrological peculiarities of the most important REE prospects and metallogeny of REE in Finland. There is a particularly good potential for future discoveries of carbonatite hosted REE deposits in the Paleozoic Sokli carbonatite complex, as well as in the Paleoproterozoic Korsnäs and Kortejärvi Laivajoki areas. This review also provides information about the highest known REE concentration in the alkaline intrusions of Finland in the Tana Belt and other alkaline rock hosted occurrences (e.g., Otanmäki and Katajakangas). Significant REE enrichments in hydrothermal alteration zones are also known in the Kuusamo Belt (Uuniniemi and Honkilehto), and occurrences of REE-rich mineralisation are also present in granite pegmatite bodies and greisens in central and southern Finland (Kovela monazite granite and the Rapakivi Granite batholith at Vyborg, respectively). REE minerals in all of the localities listed above were identified and analyzed by scanning electron microscopy (SEM) and electron microprobes (EMPs). In localities of northern and central Finland, both primary rock forming and epigenetic-hydrothermal REE minerals were found, namely phosphates (monazite-Ce, xenotime-Y), fluorcarbonates (bastnäsite-Ce, synchysite), and hydrated carbonates (ancylite-Ce), hydrated aluminium silicates (allanite-Ce, Fe-allanite, cerite, chevkinite), oxides (fergusonite, euxenite) and U-Pb rich minerals. The chondrite normalized REE concentrations, the La/Nd ratios and the REE vs. major element contents in several types of REE bearing minerals from prospects in Finland can be used to identify and define variable REE fractionation processes (carbonatites), as well as to discriminate deposits of different origins.",Carbonatite; Monazite; Geology; Geochemistry; Metallogeny; Pegmatite; Allanite; Batholith; Hydrothermal circulation; Rare earth; Mineralogy; Zircon; Tectonics; Paleontology
https://openalex.org/W2058972981,Experimental study on rare-earth element partitioning in olivine and clinopyroxene formed at 10 and 20kb for basaltic systems.,1982,"Hiroshi Shimizu, Kazuyoshi Sangen, Akimasa Masuda",GEOCHEMICAL JOURNAL,https://doi.org/10.2343/geochemj.16.107,33,"Partition coefficients of rare-earth elements (REE), Ba and Sr were precisely determined for crystal glass pairs prepared by partial melting and partial solidification of alkali olivine basalt at 10kb and of picrite basalt at 10 and 20kb. Mutually unfractionated REE partition patterns were observed for olivine-glass pairs prepared by partial melting and partial solidification experiments on alkali olivine basalt. A similar unfractionated REE pattern was observed for (clinopyroxene + olivine)/glass formed by 10kb partial melting of picrite basalt. On the other hand, clinopyroxene was produced in 10kb partial solidification of the same picrite basalt and the clinopyroxene showed fractionated, terrace-shaped REE partition pattern. Partial solidification experiments on picrite basalt produced only clinopyroxene as a mineral coexisting with melt, and the resultant REE partition pattern was a guyot-shaped one. It should be noted that the REE partition pattern (terrace-shaped or guyot-shaped) of clinopyroxene bears on the mutual relationship concerning the relative magnitudes of partition values of Fe and heavy REE. Finally, it is worth while to note that clinopyroxene is prevailingly formed in partial solidification process.",Partial melting; Basalt; Olivine; Geology; Partition coefficient; Geochemistry; Mantle (geology); Mineralogy; Chemistry
https://openalex.org/W2983457339,Recovery of rare earth elements from spent fluid catalytic cracking catalyst using hydrogen peroxide as a reductant,2019,"Guojian Lu, LU Xin-yu, Pei Liu",Minerals Engineering,https://doi.org/10.1016/j.mineng.2019.106104,36,"A hydrochloric leaching process was applied to recover rare earth elements (REEs, mainly La and Ce) from spent fluid catalytic cracking (FCC) catalysts using H2O2. The Ce of CeO2 in FCC catalyst is firstly reduced to Ce3+ ions with H2O2, and then it is easily leached out by HCl acid. Followed by ion exchange extraction with octyl phosphate, precipitation with ethanedioic acid and calcination at high temperature, high recovery of REEs (93.0%) is achieved. The leached REEs were extracted with P507 in kerosene diluent extracting 94.5% of the REEs at 40 °C for 30 min at 1:1 distribution. Then, 98.1% of the loaded REEs was stripped under the conditions of 1.8 mol/L HCl at the temperature of 30 °C for 20 min. This reduction and leaching process provides a high efficiency method for valuable metal elements from spent catalyst.",Catalysis; Leaching (pedology); Calcination; Chemistry; Diluent; Hydrogen peroxide; Hydrochloric acid; Rare earth; Inorganic chemistry; Fluid catalytic cracking; Hydrogen; Nuclear chemistry; Mineralogy; Organic chemistry
https://openalex.org/W4385383384,Synthesis of a green ALG@KLN adsorbent for high-efficient recovery of rare earth elements from aqueous solution,2023,"Xuyi Wei, Xiaohui Mao, Wenqing Qin, Hongbo Zeng, Junwei Han",Separation and Purification Technology,https://doi.org/10.1016/j.seppur.2023.124690,38,"The increasing consumption of rare earth elements (REEs) and disposal of REE-containing wastes pose a threat to resources and environment. Hence, it is important to achieve efficient REEs recovery while use eco-friendly methods. Herein, natural kaolinite is loaded on alginate hydrogel to prepare ALG@KLN composites via a facile one-step cross-link reaction without any hazardous chemicals. The characterizations of ALG@KLN, adsorption isotherms, adsorption kinetics, and desorption were investigated by SEM-EDS, XPS, FT-IR, and Zeta-potential. The maximum adsorption capacity of Gd (Ⅲ), Y (Ⅲ), Ho (Ⅲ), and Nd (Ⅲ) reached 74.40, 84.48, 85.18, and 75.17 mg/g, respectively. The adsorption kinetics and isotherm were well fitted to pseudo-second-order model and Langmuir model, respectively. The ∼2 mm diameter ALG@KLN can be easily collected and reused. The presence of Na + , Mg 2+ , and Al 3+ has a minor effect on the adsorption of REEs. The adsorption mechanism is mainly via the chemical chelation of oxygen-containing functional groups and electrostatic interaction on negatively charged surface of ALG@KLN. In addition, the cost of ALG@KLN is as low as ∼0.041 USD/gram. This work greatly contributes to the development of economical and eco-friendly REE adsorbents, which plays an important role in sustainable development.",Adsorption; Chemistry; Aqueous solution; Kaolinite; Zeta potential; Langmuir adsorption model; Desorption; Chemical engineering; Kinetics; Nuclear chemistry; Inorganic chemistry; Mineralogy; Physical chemistry
https://openalex.org/W2141498256,Rare-earth recycling using a functionalized ionic liquid for the selective dissolution and revalorization of Y <sub>2</sub> O <sub>3</sub> :Eu <sup>3+</sup> from lamp phosphor waste,2014,"David Dupont, Koen Binnemans",Green Chemistry,https://doi.org/10.1039/c4gc02107j,217,A recycling process for lamp phosphor waste has been developed based on the selective dissolution and revalorization of the valuable red lamp phosphor Y <sub>2</sub> O <sub>3</sub> :Eu <sup>3+</sup> in the functionalized ionic liquid [Hbet][Tf <sub>2</sub> N].,Phosphor; Dissolution; Chemistry; Inorganic chemistry; Ionic liquid; Ion; Ionic bonding; Mineralogy; Nuclear chemistry; Materials science; Catalysis; Physical chemistry
https://openalex.org/W4283024708,Microorganisms Accelerate REE Mineralization in Supergene Environments,2022,"Xurui Li, Xiaoliang Liang, Hongping He, Jintian Li, Lingya Ma, Wei Tan, Yin Zhong, Jianxi Zhu, Mei‐Fu Zhou, Hailiang Dong",Applied and Environmental Microbiology,https://doi.org/10.1128/aem.00632-22,36,"Understanding the role of microorganisms in the formation of regolith-hosted rare earth element (REE) deposits is beneficial for improving the metallogenic theory and deposit exploitation, given that such deposits absolutely exist in subtropical regions with strong microbial activities. Little is known of the microbial community composition and its contribution to REE mineralization in this kind of deposit.",Microorganism; Regolith; Mineralization (soil science); Environmental chemistry; Biomineralization; Weathering; Chemistry; Iron bacteria; Bacteria; Geochemistry; Mineralogy; Geology; Astrobiology; Biology
https://openalex.org/W4399285142,Green and Sustainable Rare Earth Element Recycling and Reuse from End-of-Life Permanent Magnets,2024,"Zara Cherkezova‐Zheleva, Marian Burada, Anca Elena Sobetkii, Daniela Paneva, Sabina Andreea Fironda, Radu Robert Piticescu",Metals,https://doi.org/10.3390/met14060658,32,"Rare earth elements (REEs) are key materials for the development of renewable energy devices such as high-power magnets for wind turbines, electric vehicles, or fuel cells for hydrogen generation, aiming to fulfill the objectives of the European Green Deal for a carbon-neutral economy. The increased demand for REEs and their criticality strongly require the improvement of their extraction technologies from primary resources and the enhancement of their circularity reuse rate from secondary resources. The aim of this paper is to focus attention on the possibilities offered by emerging methods such as microwave (MW) treatment and mechanochemistry in waste electric and electronic equipment (WEEE) processing and the reuse of end-of-life (EoL) magnets, directed toward the tailoring of rational REE material flows. The discussed investigation examples explore some key features of conventional and new methods for efficient, environmentally friendly, and scalable REE extraction and reuse, with the final goal of producing recycled NdFeB powders, with potential use in the redesign and fabrication of new REE-based magnets.",Reuse; Magnet; Rare earth; Engineering; Materials science; Mechanical engineering; Waste management; Metallurgy
https://openalex.org/W2948344151,Effect of Particle Size Refinement on the Leaching Behavior of Mixed Rare-Earth Concentrate Using Hydrochloric Acid,2019,"Zheng Ruan, Mei Li, Kai Gao, Dongliang Zhang, Lan Huang, Wei Xu, Xingyu Liu",ACS Omega,https://doi.org/10.1021/acsomega.9b01141,38,"High Resolution Image Download MS PowerPoint Slide The effects of particle size, temperature, and leaching time on the leaching behavior of rare-earth elements were studied. The leaching efficiency of the rare earth reached 39.24% under leaching conditions of hydrochloric acid concentration of 8.00 mol/L, particle size 95% distributed below 1.5 μm, leaching time of 120 min, and temperature of 90 °C. According to the scanning electron microscopy and X-ray diffraction analysis of the residue, the mechanism of the leaching process was also investigated. Actually, the phase of REFCO 3 transformed into that of RECl 3 and REF 3 but there was an existing intermediate transition, where the phase of REFCO 3 on reacting with hydrochloric acid generated that of REO x F 3–2 x and this process also released RE 3+ into the solution. REO x F 3–2 x continued reacting with hydrochloric acid to release a lot of F –, which on combining with RE 3+ formed REF 3 precipitation. The leaching kinetics of rare earths follows a shrinking core model that can be expressed as 1 – 3(1 – x ) 2/3 + 2(1 – x ) = k 1 t . The activation energies are 62.1, 54.8, 35.1, and 34.9 kJ/mol, respectively.",Leaching (pedology); Hydrochloric acid; Particle size; Chemistry; Rare earth; Scanning electron microscope; Inorganic chemistry; Analytical Chemistry (journal); Materials science; Nuclear chemistry; Mineralogy; Physical chemistry; Chromatography; Geology; Soil science
https://openalex.org/W2963111590,Opportunities for plasma separation techniques in rare earth elements\n recycling,2017,"Renaud Gueroult, Jean-Marcel Rax, N. J. Fisch",arXiv (Cornell University),https://doi.org/10.48550/arxiv.1710.04506,64,"Rare earth elements recycling has been proposed to alleviate supply risks and\nmarket volatility. In this context, the potential of a new recycling pathway,\nnamely plasma mass separation, is uncovered through the example of nedodymium -\niron - boron magnets recycling. Plasma mass separation is shown to address some\nof the shortcomings of existing rare earth elements recycling pathways, in\nparticular detrimental environmental effects. A simplified mass separation\nmodel suggests that plasma separation performances could compare favourably\nwith existing recycling options. In addition, simple energetic considerations\nof plasma processing suggest that the cost of these techniques may not be\nprohibitive, particularly considering that energy costs from solar may become\nsignificantly cheaper. Further investigation and experimental demonstration of\nplasma separation techniques should permit asserting the potential of these\ntechniques against other recycling techniques currently under development.\n",Rare earth; Separation (statistics); Plasma; Magnetic separation; Volatility (finance); Context (archaeology); Process engineering; Biochemical engineering; Environmental science; Computer science; Chemistry; Materials science; Engineering; Business; Physics
https://openalex.org/W2150295324,Formation and Evolution of Granite Magmas During Crustal Reworking: the Significance of Diatexites,1998,E. W. Sawyer,Journal of Petrology,https://doi.org/10.1093/petroj/39.6.1147,221,"A continuous section through reworked Archaean crust records the generation of granitic magma and its subsequent development in the Opatica subprovince in the Canadian shield. There, the transition from palaeosome to granite was a closed-system process through intermediate stages of patch migmatite and diatexite. The average degree of partial melting was less than 30%, but the melt fraction was redistributed within individual diatexite layers during deformation. Regions that lost melt became residual diatexites enriched in TiO2, FeOT, MgO, CaO, Sc, Cr, Co, Sr, rare earth elements (REE) and high field strength elements (HSFE). Melt accumulated to create diatexite magmas enriched in large ion lithophile elements (LILE), but contaminated with residuum material. Such diatexite magmas are parental to granites found at higher crustal levels in the terrane. Flow of the diatexite magma in response to deformation separated some of its residuum into schlieren. Parautochthonous plutons were created where ascending granitic magma locally ponded below impermeable layers and structures. Magma left the anatectic region in dykes and lost its remaining residuum as it crystallized. Consequently, the allochthonous granite magmas that rose through 20 km of crust to feed the highest level plutons in this region are highly fractionated and essentially free of residuum.",Geology; Geochemistry; Migmatite; Residuum; Crust; Magma; Pluton; Partial melting; Terrane; Lithophile; Archean; Petrology; Gneiss; Volcano; Metamorphic rock; Seismology; Tectonics
https://openalex.org/W2965067177,Zinc-Adeninate Metal–Organic Framework: A Versatile Photoluminescent Sensor for Rare Earth Elements in Aqueous Systems,2019,"Scott Crawford, Xing Yee Gan, Peter Charles Lemaire, Jill E. Millstone, John P. Baltrus, Paul R. Ohodnicki",ACS Sensors,https://doi.org/10.1021/acssensors.9b01000,32,"Rare earth elements (REEs) are strategically important for national security and advanced technologies. Consequently, significant effort has been devoted towards increasing REE domestic production, including the extraction of REEs from coal, coal combustion byproducts, and their associated waste streams such as acid mine drainage. Analytical techniques for rapid quantification of REE content in aqueous phases can facilitate REE recovery through rapid identification of high-value waste streams. In this work, we show that BioMOF-100 can be used as a fluorescent-based sensitizer for emissive REE ion detection in water, providing rapid (<10 min) analysis times and sensitive detection (parts-per-billion detection limits) for terbium, dysprosium, samarium, europium, ytterbium, and neodymium, even in the presence of acids or secondary metals.",Terbium; Samarium; Europium; Ytterbium; Neodymium; Dysprosium; Coal; Extraction (chemistry); Zinc; Aqueous solution; Phosphor; Metal ions in aqueous solution; Rare earth; Chemistry; Materials science; Inorganic chemistry; Metal; Mineralogy; Metallurgy; Doping; Ion; Organic chemistry
https://openalex.org/W4400382310,Levels of Rare Earth Elements in Food and Human Dietary Exposure: A Review,2024,"Neus González, José L. Domingo",Biological Trace Element Research,https://doi.org/10.1007/s12011-024-04297-z,26,"Rare earth elements (REEs) are a group consisting of the following 17 metals: Ce, Dy, Er, Eu, Gd, Ho, La, Lu, Nd, Pr, Pm, Sc, Sm, Tb, Tm, Y and Yb. In the current century, the number of applications of REEs has significantly increased. They are being used as components in high technology devices of great importance industrial/economic. However, information on the risk of human exposure to REEs, as well as the potential toxic effects of these elements is still limited. In general terms, dietary intake is the main route of exposure to metals for non-occupationally exposed individuals, which should be also expected for REEs. The current paper aimed at reviewing the studies -conducted over the world- that focused on determining the levels of REEs in foods, as well as the dietary intake of these elements. Most studies do not suggest potential health risk for consumers of freshwater and marine species of higher consumption, or derived from the intake of a number of vegetables, fruits, mushrooms, as well as other various foodstuffs (honey, tea, rice, etc.). The current estimated daily intake (EDI) of REEs does not seem to be of concern. However, considering the expected wide use of these elements in the next years, it seems to be clearly recommendable to assess periodically the potential health risk of the dietary exposure to REEs. This is already being done with well-known toxic elements such as As, Cd, Pb and Hg, among other potentially toxic metals.",Rare earth; Tolerable daily intake; Human health; Environmental chemistry; Heavy metals; Toxicology; Food science; Chemistry; Environmental science; Environmental health; Biology; Medicine; Body weight; Mineralogy; Endocrinology
https://openalex.org/W4292492100,Opportunities in Critical Rare Earth Metal Recycling Value Chains for Economic Growth with Sustainable Technological Innovations,2022,"Ajay B. Patil, Rudolf Paul Wilhelm Jozef Struis, Christian Ludwig",Circular Economy and Sustainability,https://doi.org/10.1007/s43615-022-00204-7,33,"Abstract Rare earth elements (REEs) are often referred to as the industrial vitamins and the key drivers of the industry 4.0 revolution. The current global supply chain of REEs for green and high-tech applications with more than 220 metric kilotons per year involves a huge environmental impact (backpack) as well as the piling up of radioactive by-products to about 1.5 times the amount of REEs produced. E-wastes and municipal solid waste streams are attractive secondary resources. The current opinion paper discusses the recycling of rare earth metals along the value chain with the opportunities and challenges associated with it. The way to mitigate the economic constraints has been pointed out in terms of competitive quality and recovery of the REEs when compared with the mineral exploration options in the market. It is also emphasised that the technical complexity, capital expenditures and operating expenses need to fit the economic boundary conditions to make the recycling viable. In future, the appropriate REE-rich feedstocks such as fluorescent lamp e-waste powders and magnets can be potential secondary sources of the critical raw materials necessary for the green transition. The success of the viable recycling approaches and technologies will largely depend on the public–private partnerships based on hybrid financing models and local know-how generation to compete with quasi-monopoly in the REE supply chains. However, to break the monopolies, it will not be sufficient to only recycle the REEs; it will also be relevant to diversify the industries that produce REE-containing goods from recycled waste streams.",Rare earth; Supply chain; Business; Natural resource economics; Monopoly; Environmental economics; Circular economy; Industrial organization; Economics; Marketing
https://openalex.org/W4399028861,Greening the supply chain: Sustainable approaches for rare earth element recovery from neodymium iron boron magnet waste,2024,"Jaishree Yadav, Shuronjit Kumar Sarker, Warren J. Bruckard, Veeriah Jegatheesan, Nawshad Haque, Nahar Singh, Biplob Kumar Pramanik",Journal of environmental chemical engineering,https://doi.org/10.1016/j.jece.2024.113169,37,"The increasing demand for modern technologies has led to a growing reliance on rare earth elements (REEs). To address this issue, recycling used products such as permanent magnet waste containing REEs. However, this approach necessitates the development of advanced extraction and separation techniques to ensure high yields and purity of the REEs extracted. This review provides an overview of the latest extraction and separation technologies, with a particular focus on the hydrometallurgical approach for extracting REEs from secondary sources, notably permanent magnets. Hydrometallurgy, which involves leaching followed by solvent extraction for purification, has gained widespread use for obtaining REEs from secondary sources, as evidenced by its reported high recovery efficiencies. We found that the recovery of REEs using chemical leaching varied between 80% and 99%, influenced by factors such as type of source material, leaching solvent, leaching conditions, impurities, reaction kinetics and solid-liquid ratio. However, effectively employing this process on a larger scale still faces certain challenges due to the excessive use of corrosive solvents for leaching magnet waste and the generation of toxic chemicals as end products in the form of leachate. Additionally, the current process exhibits deficiencies in the targeted recovery of REEs from magnet waste, specifically in achieving purity and selectivity by eliminating iron impurities. This article concludes that the future prospects for the selective recovery of REEs from neodymium iron boron magnet waste lie in green and environment-friendly solvents. One such approach revolves around the utilization of biodegradable organic acids and salt aqua regia for leaching. These solvents are less corrosive and have high dissolution efficiency, which results in less chemical consumption and an overall environment-friendly and cost-effective recovery process.",Neodymium; Rare earth; Greening; Boron; Magnet; Rare-earth element; Neodymium magnet; Waste management; Materials science; Environmental science; Metallurgy; Chemistry; Engineering; Mechanical engineering; Physics
https://openalex.org/W2646427577,Communal Metabolism of Methane and the Rare Earth Element Switch,2017,"Yu Zheng, Ludmila Chistoserdova",Journal of Bacteriology,https://doi.org/10.1128/jb.00328-17,52,"Metabolism of methane is an important part of biogeochemical cycling of carbon. Methane is also a major contributor to climate change. A specialized group of microbes that consume methane, the methanotrophs, represent a natural filter preventing an even faster accumulation of methane in the atmosphere. Methanotrophy can proceed via both anaerobic and aerobic modes. The anaerobic methanotrophs, represented by both archaea and bacteria, all appear to be engaged in syntrophic interdependencies with other species, to overcome the energetic barriers of methane metabolism in the absence of oxygen. In contrast, aerobic methanotrophy can be carried out by pure cultures of bacteria. Nevertheless, a concept of communal function in aerobic methane oxidation has been gaining momentum, based on data from natural cooccurrence of specific functional guilds, and based on results from laboratory manipulations. The mechanistic details are still sparse on how and why the methanotrophs share their carbon with other species, and whether and what they gain in return. In this minireview we highlight recent studies that led to this new concept of community function in aerobic methane oxidation. We first describe the stable isotope probing experiments employing heavy carbon-labeled methane, tracing methane carbon consumption. We then follow up with analysis of data from microcosm community dynamics. We further discuss the role of a synthetic community approach in unraveling the principles of carbon flow and species cooperation in methane consumption. Finally, we touch on the role of lanthanides, which are rare Earth elements, previously thought to be biologically inert, in bacterial metabolism of methane.",Methane; Anaerobic oxidation of methane; Archaea; Biology; Atmospheric methane; Carbon fibers; Microcosm; Environmental chemistry; Biogeochemical cycle; Microbial population biology; Carbon cycle; Ecology; Bacteria; Ecosystem; Chemistry
https://openalex.org/W4396912176,Rare earth elements and uranium in Minjingu phosphate fertilizer products: Plant food for thought,2024,"Nils Haneklaus, Dennis A. Mwalongo, Jacob Bulenga Lisuma, Aloyce Amasi, Jerome M. Mwimanzi, Tomislav Bituh, Jelena Ćirić, Jakub Nowak, Urszula Ryszko, P. Rusek, Ali Maged, Essaïd Bilal, Hajar Bellefqih, Khaoula Qamouche, Jamal Ait Brahim, Rédouane Beniazza, Hamid Mazouz, Elizabet M. van der Merwe, Wayne Truter, Hilda Dinah Kyomuhimbo, Hendrik G. Brink, Gerald Steiner, Martin Bertau, Raghav S. Soni, Ashwin W. Patwardhan, Pushpito K. Ghosh, Thomas Kivevele, Kelvin Mtei, Stanisław Wacławek",Resources Conservation and Recycling,https://doi.org/10.1016/j.resconrec.2024.107694,30,"Minjingu phosphate ore is Tanzania's sole domestic supply of phosphorus (P). The ore contains medium to high concentrations of naturally occurring P2O5 (20–35 %) and relevant concentrations of uranium and rare earth elements (REEs) are also suspected to be present. Currently, neither uranium nor REEs are recovered. They either end up in mine tailings or are spread across agricultural soils with fertilizer products. This work provides a first systematic review of the uranium and REE concentrations that can be expected in the different layers of Minjingu phosphate ore, the way the ore is presently processed, as well as a discussion on alternative processing pathways with uranium/REE recovery. The study analyzed ten distinct Minjingu phosphate ore layers, four mine tailings, and five intermediate and final mineral fertilizer products from the Minjingu mine and processing plant located in northern Tanzania. The results confirm that the uranium concentrations and to a lesser degree, the REE concentrations are indeed elevated if compared to concentrations in other phosphate ores. The study does not identify a significant risk resulting from this. The development of techno-economic solutions for more comprehensive utilization of Minjingu ore is, however, strongly encouraged and suggestions on such processes are provided.",Uranium; Phosphate fertilizer; Fertilizer; Rare earth; Environmental science; Phosphate; Earth (classical element); Environmental chemistry; Radiochemistry; Chemistry; Agronomy; Mineralogy; Materials science; Metallurgy; Biology; Mathematics
https://openalex.org/W2337452195,"Geochemistry of rare earth elements in the Baba Ali magnetite skarn deposit, western Iran – a key to determine conditions of mineralisation",2016,"Hassan Zamanian, Kaikosrov Radmard",Geologos,https://doi.org/10.1515/logos-2016-0003,38,"Abstract The Baba Ali skarn deposit, situated 39 km to the northwest of Hamadan (Iran), is the result of a syenitic pluton that intruded and metamorphosed the diorite host rock. Rare earth element (REE) values in the quartz syenite and diorite range between 35.4 and 560 ppm. Although the distribution pattern of REEs is more and less flat and smooth, light REEs (LREEs) in general show higher concentrations than heavy REEs (HREEs) in different lithounits. The skarn zone reveals the highest REE-enriched pattern, while the ore zone shows the maximum depletion pattern. A comparison of the concentration variations of LREEs (La–Nd), middle REEs (MREEs; Sm–Ho) and HREEs (Er–Lu) of the ore zone samples to the other zones elucidates two important points for the distribution of REEs: 1) the distribution patterns of LREEs and MREEs show a distinct depletion in the ore zone while representing a great enrichment in the skarn facies neighbouring the ore body border and decreasing towards the altered diorite host rock; 2) HREEs show the same pattern, but in the exoskarn do not reveal any distinct increase as observed for LREEs and MREEs. The ratio of La/Y in the Baba Ali skarn ranges from 0.37 to 2.89. The ore zone has the highest La/Y ratio. In this regard the skarn zones exhibit two distinctive portions: 1) one that has La/Y &gt;1 beingadjacent to the ore body and; 2) another one with La/Y &lt; 1 neighbouring altered diorite. Accordingly, the Baba Ali profile, from the quartz syenite to the middle part of the exoskarn, demonstrates chiefly alkaline conditions of formation, with a gradual change to acidic towards the altered diorite host rocks. Utilising three parameters, Ce/Ce*, Eu/Eu* and (Pr/Yb) n , in different minerals implies that the hydrothermal fluids responsible for epidote and garnet were mostly of magmatic origin and for magnetite, actinolite and phlogopite these were of magmatic origin with low REE concentration or meteoric water involved.",Skarn; Diorite; Geology; Geochemistry; Ore genesis; Quartz; Facies; Pluton; Magnetite; Rare earth; Mineralogy; Mineralization (soil science); Zircon; Geomorphology; Fluid inclusions; Paleontology; Tectonics
